router_name,benchmark_name,task_id,domain,difficulty,trial,selected_candidate,confidence,fallback_used,success,tool_call_required,tool_call_correct,cost_usd,latency_ms
LiteLLM Router (live),RouterBench (live),routerbench-0016,qa_reasoning,0.33333333333333337,0,mid-general,0.6,False,True,False,,0.00036,
LiteLLM Router (live),RouterBench (live),routerbench-0017,qa_reasoning,1.0,0,strong-frontier,0.6,False,False,False,,0.00073,
LiteLLM Router (live),RouterBench (live),routerbench-0018,qa_reasoning,0.33333333333333337,0,mid-general,0.6,False,True,False,,0.000546,
LiteLLM Router (live),RouterBench (live),routerbench-0019,qa_reasoning,1.0,0,strong-frontier,0.6,False,False,False,,0.00077,
LiteLLM Router (live),RouterBench (live),routerbench-0020,qa_reasoning,0.33333333333333337,0,mid-general,0.6,False,True,False,,8.7e-05,
LiteLLM Router (live),RouterBench (live),routerbench-0021,qa_reasoning,0.25,0,cheap-small,0.6,False,True,False,,8.92e-05,
LiteLLM Router (live),RouterBench (live),routerbench-0022,qa_reasoning,1.0,0,strong-frontier,0.6,False,False,False,,0.00227,
LiteLLM Router (live),RouterBench (live),routerbench-0023,qa_reasoning,0.0,0,cheap-small,0.6,False,True,False,,2.9e-05,
LiteLLM Router (live),RouterBench (live),routerbench-0024,qa_reasoning,0.5833333333333333,0,mid-general,0.6,False,True,False,,0.0006000000000000001,
LiteLLM Router (live),RouterBench (live),routerbench-0025,qa_reasoning,1.0,0,strong-frontier,0.6,False,False,False,,0.00099,
LiteLLM Router (live),RouterBench (live),routerbench-0026,qa_reasoning,0.6666666666666667,0,strong-frontier,0.6,False,True,False,,0.00231,
LiteLLM Router (live),RouterBench (live),routerbench-0027,qa_reasoning,0.33333333333333337,0,mid-general,0.6,False,True,False,,0.00017999999999999998,
LiteLLM Router (live),RouterBench (live),routerbench-0028,qa_reasoning,0.0,0,cheap-small,0.6,False,True,False,,1.9600000000000002e-05,
LiteLLM Router (live),RouterBench (live),routerbench-0029,qa_reasoning,0.6666666666666667,0,strong-frontier,0.6,False,True,False,,0.00321,
LiteLLM Router (live),RouterBench (live),routerbench-0030,qa_reasoning,0.33333333333333337,0,mid-general,0.6,False,True,False,,7.8e-05,
LiteLLM Router (live),RouterBench (live),routerbench-0031,qa_reasoning,0.6666666666666667,0,strong-frontier,0.6,False,False,False,,0.00471,
LiteLLM Router (live),RouterBench (live),routerbench-0032,qa_reasoning,0.0,0,cheap-small,0.6,False,True,False,,1.5600000000000003e-05,
LiteLLM Router (live),RouterBench (live),routerbench-0033,qa_reasoning,0.33333333333333337,0,mid-general,0.6,False,True,False,,0.00010499999999999999,
LiteLLM Router (live),RouterBench (live),routerbench-0034,qa_reasoning,0.0,0,cheap-small,0.6,False,True,False,,1.8599999999999998e-05,
LiteLLM Router (live),RouterBench (live),routerbench-0035,qa_reasoning,0.33333333333333337,0,mid-general,0.6,False,True,False,,0.00014,
LiteLLM Router (live),RouterBench (live),routerbench-0036,qa_reasoning,0.33333333333333337,0,mid-general,0.6,False,True,False,,0.000244,
LiteLLM Router (live),RouterBench (live),routerbench-0037,qa_reasoning,0.6666666666666667,0,strong-frontier,0.6,False,False,False,,0.00117,
LiteLLM Router (live),RouterBench (live),routerbench-0038,qa_reasoning,0.33333333333333337,0,mid-general,0.6,False,True,False,,0.00023799999999999998,
LiteLLM Router (live),RouterBench (live),routerbench-0039,qa_reasoning,0.8333333333333334,0,strong-frontier,0.6,False,False,False,,0.010020000000000001,
LiteLLM Router (live),RouterBench (live),routerbench-0040,qa_reasoning,0.5833333333333333,0,mid-general,0.6,False,False,False,,0.00034199999999999996,
LiteLLM Router (live),RouterBench (live),routerbench-0041,qa_reasoning,0.6666666666666667,0,strong-frontier,0.6,False,False,False,,0.00093,
LiteLLM Router (live),RouterBench (live),routerbench-0042,qa_reasoning,0.33333333333333337,0,mid-general,0.6,False,True,False,,0.000173,
LiteLLM Router (live),RouterBench (live),routerbench-0043,qa_reasoning,0.41666666666666663,0,mid-general,0.6,False,True,False,,0.0005250000000000001,
LiteLLM Router (live),RouterBench (live),routerbench-0044,qa_reasoning,0.6666666666666667,0,strong-frontier,0.6,False,True,False,,0.00102,
LiteLLM Router (live),RouterBench (live),routerbench-0045,qa_reasoning,0.41666666666666663,0,mid-general,0.6,False,True,False,,0.0006640000000000001,
LiteLLM Router (live),RouterBench (live),routerbench-0046,qa_reasoning,0.5,0,mid-general,0.6,False,True,False,,0.0005250000000000001,
LiteLLM Router (live),RouterBench (live),routerbench-0047,qa_reasoning,0.33333333333333337,0,mid-general,0.6,False,True,False,,0.00010099999999999999,
LiteLLM Router (live),RouterBench (live),routerbench-0048,qa_reasoning,0.33333333333333337,0,mid-general,0.6,False,True,False,,0.00010099999999999999,
LiteLLM Router (live),RouterBench (live),routerbench-0049,qa_reasoning,0.0,0,cheap-small,0.6,False,True,False,,1.46e-05,
LiteLLM Router (live),RouterBench (live),routerbench-0050,qa_reasoning,0.33333333333333337,0,mid-general,0.6,False,True,False,,0.000324,
LiteLLM Router (live),RouterBench (live),routerbench-0051,qa_reasoning,0.6666666666666667,0,strong-frontier,0.6,False,True,False,,0.00101,
LiteLLM Router (live),RouterBench (live),routerbench-0052,qa_reasoning,0.33333333333333337,0,mid-general,0.6,False,True,False,,0.000304,
LiteLLM Router (live),RouterBench (live),routerbench-0053,qa_reasoning,0.41666666666666663,0,mid-general,0.6,False,True,False,,0.000474,
LiteLLM Router (live),RouterBench (live),routerbench-0054,qa_reasoning,0.0,0,cheap-small,0.6,False,True,False,,1.46e-05,
LiteLLM Router (live),RouterBench (live),routerbench-0055,qa_reasoning,0.33333333333333337,0,mid-general,0.6,False,True,False,,0.000139,
LiteLLM Router (live),RouterBench (live),routerbench-0056,qa_reasoning,0.6666666666666667,0,strong-frontier,0.6,False,True,False,,0.00102,
LiteLLM Router (live),RouterBench (live),routerbench-0057,qa_reasoning,0.6666666666666667,0,strong-frontier,0.6,False,False,False,,0.00111,
LiteLLM Router (live),RouterBench (live),routerbench-0058,qa_reasoning,0.41666666666666663,0,mid-general,0.6,False,True,False,,0.000375,
LiteLLM Router (live),RouterBench (live),routerbench-0059,qa_reasoning,0.5,0,mid-general,0.6,False,True,False,,0.000363,
LiteLLM Router (live),RouterBench (live),routerbench-0000,qa_reasoning,0.33333333333333337,1,mid-general,0.6,False,False,False,,0.000118,
LiteLLM Router (live),RouterBench (live),routerbench-0001,qa_reasoning,0.5,1,mid-general,0.6,False,True,False,,0.000464,
LiteLLM Router (live),RouterBench (live),routerbench-0002,qa_reasoning,0.33333333333333337,1,mid-general,0.6,False,False,False,,0.00025499999999999996,
LiteLLM Router (live),RouterBench (live),routerbench-0003,qa_reasoning,0.0,1,cheap-small,0.6,False,True,False,,2.6000000000000002e-05,
LiteLLM Router (live),RouterBench (live),routerbench-0004,qa_reasoning,0.5833333333333333,1,mid-general,0.6,False,False,False,,0.0007700000000000001,
LiteLLM Router (live),RouterBench (live),routerbench-0005,qa_reasoning,0.33333333333333337,1,mid-general,0.6,False,True,False,,0.000117,
LiteLLM Router (live),RouterBench (live),routerbench-0006,qa_reasoning,0.6666666666666667,1,strong-frontier,0.6,False,True,False,,0.0014500000000000001,
LiteLLM Router (live),RouterBench (live),routerbench-0007,qa_reasoning,0.41666666666666663,1,mid-general,0.6,False,True,False,,0.00074,
LiteLLM Router (live),RouterBench (live),routerbench-0008,qa_reasoning,0.33333333333333337,1,mid-general,0.6,False,True,False,,0.000323,
LiteLLM Router (live),RouterBench (live),routerbench-0009,qa_reasoning,0.33333333333333337,1,mid-general,0.6,False,True,False,,0.000234,
LiteLLM Router (live),RouterBench (live),routerbench-0010,qa_reasoning,0.33333333333333337,1,mid-general,0.6,False,True,False,,0.000237,
LiteLLM Router (live),RouterBench (live),routerbench-0011,qa_reasoning,0.6666666666666667,1,strong-frontier,0.6,False,True,False,,0.00115,
LiteLLM Router (live),RouterBench (live),routerbench-0012,qa_reasoning,0.33333333333333337,1,mid-general,0.6,False,True,False,,9.5e-05,
LiteLLM Router (live),RouterBench (live),routerbench-0013,qa_reasoning,0.33333333333333337,1,mid-general,0.6,False,True,False,,0.000159,
LiteLLM Router (live),RouterBench (live),routerbench-0014,qa_reasoning,0.0,1,cheap-small,0.6,False,True,False,,1.7e-05,
LiteLLM Router (live),RouterBench (live),routerbench-0015,qa_reasoning,0.6666666666666667,1,strong-frontier,0.6,False,True,False,,0.00085,
LiteLLM Router (live),RouterBench (live),routerbench-0016,qa_reasoning,0.33333333333333337,1,mid-general,0.6,False,True,False,,0.00036,
LiteLLM Router (live),RouterBench (live),routerbench-0017,qa_reasoning,1.0,1,strong-frontier,0.6,False,False,False,,0.00073,
LiteLLM Router (live),RouterBench (live),routerbench-0018,qa_reasoning,0.33333333333333337,1,mid-general,0.6,False,True,False,,0.000546,
LiteLLM Router (live),RouterBench (live),routerbench-0019,qa_reasoning,1.0,1,strong-frontier,0.6,False,False,False,,0.00077,
LiteLLM Router (live),RouterBench (live),routerbench-0020,qa_reasoning,0.33333333333333337,1,mid-general,0.6,False,True,False,,8.7e-05,
LiteLLM Router (live),RouterBench (live),routerbench-0021,qa_reasoning,0.25,1,cheap-small,0.6,False,True,False,,8.92e-05,
LiteLLM Router (live),RouterBench (live),routerbench-0022,qa_reasoning,1.0,1,strong-frontier,0.6,False,False,False,,0.00227,
LiteLLM Router (live),RouterBench (live),routerbench-0023,qa_reasoning,0.0,1,cheap-small,0.6,False,True,False,,2.9e-05,
LiteLLM Router (live),RouterBench (live),routerbench-0024,qa_reasoning,0.5833333333333333,1,mid-general,0.6,False,True,False,,0.0006000000000000001,
LiteLLM Router (live),RouterBench (live),routerbench-0025,qa_reasoning,1.0,1,strong-frontier,0.6,False,False,False,,0.00099,
LiteLLM Router (live),RouterBench (live),routerbench-0026,qa_reasoning,0.6666666666666667,1,strong-frontier,0.6,False,True,False,,0.00231,
LiteLLM Router (live),RouterBench (live),routerbench-0027,qa_reasoning,0.33333333333333337,1,mid-general,0.6,False,True,False,,0.00017999999999999998,
LiteLLM Router (live),RouterBench (live),routerbench-0028,qa_reasoning,0.0,1,cheap-small,0.6,False,True,False,,1.9600000000000002e-05,
LiteLLM Router (live),RouterBench (live),routerbench-0029,qa_reasoning,0.6666666666666667,1,strong-frontier,0.6,False,True,False,,0.00321,
LiteLLM Router (live),RouterBench (live),routerbench-0030,qa_reasoning,0.33333333333333337,1,mid-general,0.6,False,True,False,,7.8e-05,
LiteLLM Router (live),RouterBench (live),routerbench-0031,qa_reasoning,0.6666666666666667,1,strong-frontier,0.6,False,False,False,,0.00471,
LiteLLM Router (live),RouterBench (live),routerbench-0032,qa_reasoning,0.0,1,cheap-small,0.6,False,True,False,,1.5600000000000003e-05,
LiteLLM Router (live),RouterBench (live),routerbench-0033,qa_reasoning,0.33333333333333337,1,mid-general,0.6,False,True,False,,0.00010499999999999999,
LiteLLM Router (live),RouterBench (live),routerbench-0034,qa_reasoning,0.0,1,cheap-small,0.6,False,True,False,,1.8599999999999998e-05,
LiteLLM Router (live),RouterBench (live),routerbench-0035,qa_reasoning,0.33333333333333337,1,mid-general,0.6,False,True,False,,0.00014,
LiteLLM Router (live),RouterBench (live),routerbench-0036,qa_reasoning,0.33333333333333337,1,mid-general,0.6,False,True,False,,0.000244,
LiteLLM Router (live),RouterBench (live),routerbench-0037,qa_reasoning,0.6666666666666667,1,strong-frontier,0.6,False,False,False,,0.00117,
LiteLLM Router (live),RouterBench (live),routerbench-0038,qa_reasoning,0.33333333333333337,1,mid-general,0.6,False,True,False,,0.00023799999999999998,
LiteLLM Router (live),RouterBench (live),routerbench-0039,qa_reasoning,0.8333333333333334,1,strong-frontier,0.6,False,False,False,,0.010020000000000001,
LiteLLM Router (live),RouterBench (live),routerbench-0040,qa_reasoning,0.5833333333333333,1,mid-general,0.6,False,False,False,,0.00034199999999999996,
LiteLLM Router (live),RouterBench (live),routerbench-0041,qa_reasoning,0.6666666666666667,1,strong-frontier,0.6,False,False,False,,0.00093,
LiteLLM Router (live),RouterBench (live),routerbench-0042,qa_reasoning,0.33333333333333337,1,mid-general,0.6,False,True,False,,0.000173,
LiteLLM Router (live),RouterBench (live),routerbench-0043,qa_reasoning,0.41666666666666663,1,mid-general,0.6,False,True,False,,0.0005250000000000001,
LiteLLM Router (live),RouterBench (live),routerbench-0044,qa_reasoning,0.6666666666666667,1,strong-frontier,0.6,False,True,False,,0.00102,
LiteLLM Router (live),RouterBench (live),routerbench-0045,qa_reasoning,0.41666666666666663,1,mid-general,0.6,False,True,False,,0.0006640000000000001,
LiteLLM Router (live),RouterBench (live),routerbench-0046,qa_reasoning,0.5,1,mid-general,0.6,False,True,False,,0.0005250000000000001,
LiteLLM Router (live),RouterBench (live),routerbench-0047,qa_reasoning,0.33333333333333337,1,mid-general,0.6,False,True,False,,0.00010099999999999999,
LiteLLM Router (live),RouterBench (live),routerbench-0048,qa_reasoning,0.33333333333333337,1,mid-general,0.6,False,True,False,,0.00010099999999999999,
LiteLLM Router (live),RouterBench (live),routerbench-0049,qa_reasoning,0.0,1,cheap-small,0.6,False,True,False,,1.46e-05,
LiteLLM Router (live),RouterBench (live),routerbench-0050,qa_reasoning,0.33333333333333337,1,mid-general,0.6,False,True,False,,0.000324,
LiteLLM Router (live),RouterBench (live),routerbench-0051,qa_reasoning,0.6666666666666667,1,strong-frontier,0.6,False,True,False,,0.00101,
LiteLLM Router (live),RouterBench (live),routerbench-0052,qa_reasoning,0.33333333333333337,1,mid-general,0.6,False,True,False,,0.000304,
LiteLLM Router (live),RouterBench (live),routerbench-0053,qa_reasoning,0.41666666666666663,1,mid-general,0.6,False,True,False,,0.000474,
LiteLLM Router (live),RouterBench (live),routerbench-0054,qa_reasoning,0.0,1,cheap-small,0.6,False,True,False,,1.46e-05,
LiteLLM Router (live),RouterBench (live),routerbench-0055,qa_reasoning,0.33333333333333337,1,mid-general,0.6,False,True,False,,0.000139,
LiteLLM Router (live),RouterBench (live),routerbench-0056,qa_reasoning,0.6666666666666667,1,strong-frontier,0.6,False,True,False,,0.00102,
LiteLLM Router (live),RouterBench (live),routerbench-0057,qa_reasoning,0.6666666666666667,1,strong-frontier,0.6,False,False,False,,0.00111,
LiteLLM Router (live),RouterBench (live),routerbench-0058,qa_reasoning,0.41666666666666663,1,mid-general,0.6,False,True,False,,0.000375,
LiteLLM Router (live),RouterBench (live),routerbench-0059,qa_reasoning,0.5,1,mid-general,0.6,False,True,False,,0.000363,
Aurelio Semantic Router (live),RouterBench (live),routerbench-0000,qa_reasoning,0.33333333333333337,0,mid-general,0.7,False,False,False,,0.000118,
Aurelio Semantic Router (live),RouterBench (live),routerbench-0001,qa_reasoning,0.5,0,mid-general,0.7,False,True,False,,0.000464,
Aurelio Semantic Router (live),RouterBench (live),routerbench-0002,qa_reasoning,0.33333333333333337,0,mid-general,0.7,False,False,False,,0.00025499999999999996,
Aurelio Semantic Router (live),RouterBench (live),routerbench-0003,qa_reasoning,0.0,0,mid-general,0.7,False,True,False,,0.00013,
Aurelio Semantic Router (live),RouterBench (live),routerbench-0004,qa_reasoning,0.5833333333333333,0,mid-general,0.7,False,False,False,,0.0007700000000000001,
Aurelio Semantic Router (live),RouterBench (live),routerbench-0005,qa_reasoning,0.33333333333333337,0,mid-general,0.7,False,True,False,,0.000117,
Aurelio Semantic Router (live),RouterBench (live),routerbench-0006,qa_reasoning,0.6666666666666667,0,mid-general,0.7,False,False,False,,0.000144,
Aurelio Semantic Router (live),RouterBench (live),routerbench-0007,qa_reasoning,0.41666666666666663,0,mid-general,0.7,False,True,False,,0.00074,
Aurelio Semantic Router (live),RouterBench (live),routerbench-0008,qa_reasoning,0.33333333333333337,0,mid-general,0.7,False,True,False,,0.000323,
Aurelio Semantic Router (live),RouterBench (live),routerbench-0009,qa_reasoning,0.33333333333333337,0,mid-general,0.7,False,True,False,,0.000234,
Aurelio Semantic Router (live),RouterBench (live),routerbench-0010,qa_reasoning,0.33333333333333337,0,mid-general,0.7,False,True,False,,0.000237,
Aurelio Semantic Router (live),RouterBench (live),routerbench-0011,qa_reasoning,0.6666666666666667,0,mid-general,0.7,False,False,False,,0.00011300000000000001,
Aurelio Semantic Router (live),RouterBench (live),routerbench-0012,qa_reasoning,0.33333333333333337,0,mid-general,0.7,False,True,False,,9.5e-05,
Aurelio Semantic Router (live),RouterBench (live),routerbench-0013,qa_reasoning,0.33333333333333337,0,mid-general,0.7,False,True,False,,0.000159,
Aurelio Semantic Router (live),RouterBench (live),routerbench-0014,qa_reasoning,0.0,0,mid-general,0.7,False,True,False,,8.499999999999999e-05,
Aurelio Semantic Router (live),RouterBench (live),routerbench-0015,qa_reasoning,0.6666666666666667,0,mid-general,0.7,False,False,False,,8.4e-05,
Aurelio Semantic Router (live),RouterBench (live),routerbench-0016,qa_reasoning,0.33333333333333337,0,mid-general,0.7,False,True,False,,0.00036,
Aurelio Semantic Router (live),RouterBench (live),routerbench-0017,qa_reasoning,1.0,0,mid-general,0.7,False,False,False,,7.4e-05,
Aurelio Semantic Router (live),RouterBench (live),routerbench-0018,qa_reasoning,0.33333333333333337,0,mid-general,0.7,False,True,False,,0.000546,
Aurelio Semantic Router (live),RouterBench (live),routerbench-0019,qa_reasoning,1.0,0,mid-general,0.7,False,False,False,,7.599999999999999e-05,
Aurelio Semantic Router (live),RouterBench (live),routerbench-0020,qa_reasoning,0.33333333333333337,0,mid-general,0.7,False,True,False,,8.7e-05,
Aurelio Semantic Router (live),RouterBench (live),routerbench-0021,qa_reasoning,0.25,0,mid-general,0.7,False,True,False,,0.000525,
Aurelio Semantic Router (live),RouterBench (live),routerbench-0022,qa_reasoning,1.0,0,mid-general,0.7,False,False,False,,0.000226,
Aurelio Semantic Router (live),RouterBench (live),routerbench-0023,qa_reasoning,0.0,0,mid-general,0.7,False,True,False,,0.000145,
Aurelio Semantic Router (live),RouterBench (live),routerbench-0024,qa_reasoning,0.5833333333333333,0,mid-general,0.7,False,True,False,,0.0006000000000000001,
Aurelio Semantic Router (live),RouterBench (live),routerbench-0025,qa_reasoning,1.0,0,mid-general,0.7,False,False,False,,9.8e-05,
Aurelio Semantic Router (live),RouterBench (live),routerbench-0026,qa_reasoning,0.6666666666666667,0,mid-general,0.7,False,False,False,,0.000232,
Aurelio Semantic Router (live),RouterBench (live),routerbench-0027,qa_reasoning,0.33333333333333337,0,mid-general,0.7,False,True,False,,0.00017999999999999998,
Aurelio Semantic Router (live),RouterBench (live),routerbench-0028,qa_reasoning,0.0,0,mid-general,0.7,False,True,False,,9.8e-05,
Aurelio Semantic Router (live),RouterBench (live),routerbench-0029,qa_reasoning,0.6666666666666667,0,mid-general,0.7,False,False,False,,0.00032199999999999997,
Aurelio Semantic Router (live),RouterBench (live),routerbench-0030,qa_reasoning,0.33333333333333337,0,mid-general,0.7,False,True,False,,7.8e-05,
Aurelio Semantic Router (live),RouterBench (live),routerbench-0031,qa_reasoning,0.6666666666666667,0,mid-general,0.7,False,False,False,,0.00047,
Aurelio Semantic Router (live),RouterBench (live),routerbench-0032,qa_reasoning,0.0,0,mid-general,0.7,False,True,False,,7.8e-05,
Aurelio Semantic Router (live),RouterBench (live),routerbench-0033,qa_reasoning,0.33333333333333337,0,mid-general,0.7,False,True,False,,0.00010499999999999999,
Aurelio Semantic Router (live),RouterBench (live),routerbench-0034,qa_reasoning,0.0,0,mid-general,0.7,False,True,False,,9.3e-05,
Aurelio Semantic Router (live),RouterBench (live),routerbench-0035,qa_reasoning,0.33333333333333337,0,mid-general,0.7,False,True,False,,0.00014,
Aurelio Semantic Router (live),RouterBench (live),routerbench-0036,qa_reasoning,0.33333333333333337,0,mid-general,0.7,False,True,False,,0.000244,
Aurelio Semantic Router (live),RouterBench (live),routerbench-0037,qa_reasoning,0.6666666666666667,0,mid-general,0.7,False,False,False,,0.000116,
Aurelio Semantic Router (live),RouterBench (live),routerbench-0038,qa_reasoning,0.33333333333333337,0,mid-general,0.7,False,True,False,,0.00023799999999999998,
Aurelio Semantic Router (live),RouterBench (live),routerbench-0039,qa_reasoning,0.8333333333333334,0,mid-general,0.7,False,False,False,,0.000866,
Aurelio Semantic Router (live),RouterBench (live),routerbench-0040,qa_reasoning,0.5833333333333333,0,mid-general,0.7,False,False,False,,0.00034199999999999996,
Aurelio Semantic Router (live),RouterBench (live),routerbench-0041,qa_reasoning,0.6666666666666667,0,mid-general,0.7,False,True,False,,9.1e-05,
Aurelio Semantic Router (live),RouterBench (live),routerbench-0042,qa_reasoning,0.33333333333333337,0,mid-general,0.7,False,True,False,,0.000173,
Aurelio Semantic Router (live),RouterBench (live),routerbench-0043,qa_reasoning,0.41666666666666663,0,mid-general,0.7,False,True,False,,0.0005250000000000001,
Aurelio Semantic Router (live),RouterBench (live),routerbench-0044,qa_reasoning,0.6666666666666667,0,mid-general,0.7,False,False,False,,0.000103,
Aurelio Semantic Router (live),RouterBench (live),routerbench-0045,qa_reasoning,0.41666666666666663,0,mid-general,0.7,False,True,False,,0.0006640000000000001,
Aurelio Semantic Router (live),RouterBench (live),routerbench-0046,qa_reasoning,0.5,0,mid-general,0.7,False,True,False,,0.0005250000000000001,
Aurelio Semantic Router (live),RouterBench (live),routerbench-0047,qa_reasoning,0.33333333333333337,0,mid-general,0.7,False,True,False,,0.00010099999999999999,
Aurelio Semantic Router (live),RouterBench (live),routerbench-0048,qa_reasoning,0.33333333333333337,0,mid-general,0.7,False,True,False,,0.00010099999999999999,
Aurelio Semantic Router (live),RouterBench (live),routerbench-0049,qa_reasoning,0.0,0,mid-general,0.7,False,True,False,,7.3e-05,
Aurelio Semantic Router (live),RouterBench (live),routerbench-0050,qa_reasoning,0.33333333333333337,0,mid-general,0.7,False,True,False,,0.000324,
Aurelio Semantic Router (live),RouterBench (live),routerbench-0051,qa_reasoning,0.6666666666666667,0,mid-general,0.7,False,False,False,,9.999999999999999e-05,
Aurelio Semantic Router (live),RouterBench (live),routerbench-0052,qa_reasoning,0.33333333333333337,0,mid-general,0.7,False,True,False,,0.000304,
Aurelio Semantic Router (live),RouterBench (live),routerbench-0053,qa_reasoning,0.41666666666666663,0,mid-general,0.7,False,True,False,,0.000474,
Aurelio Semantic Router (live),RouterBench (live),routerbench-0054,qa_reasoning,0.0,0,mid-general,0.7,False,True,False,,7.3e-05,
Aurelio Semantic Router (live),RouterBench (live),routerbench-0055,qa_reasoning,0.33333333333333337,0,mid-general,0.7,False,True,False,,0.000139,
Aurelio Semantic Router (live),RouterBench (live),routerbench-0056,qa_reasoning,0.6666666666666667,0,mid-general,0.7,False,False,False,,0.000103,
Aurelio Semantic Router (live),RouterBench (live),routerbench-0057,qa_reasoning,0.6666666666666667,0,mid-general,0.7,False,True,False,,0.00010999999999999999,
Aurelio Semantic Router (live),RouterBench (live),routerbench-0058,qa_reasoning,0.41666666666666663,0,mid-general,0.7,False,True,False,,0.000375,
Aurelio Semantic Router (live),RouterBench (live),routerbench-0059,qa_reasoning,0.5,0,mid-general,0.7,False,True,False,,0.000363,
Aurelio Semantic Router (live),RouterBench (live),routerbench-0000,qa_reasoning,0.33333333333333337,1,mid-general,0.7,False,False,False,,0.000118,
Aurelio Semantic Router (live),RouterBench (live),routerbench-0001,qa_reasoning,0.5,1,mid-general,0.7,False,True,False,,0.000464,
Aurelio Semantic Router (live),RouterBench (live),routerbench-0002,qa_reasoning,0.33333333333333337,1,mid-general,0.7,False,False,False,,0.00025499999999999996,
Aurelio Semantic Router (live),RouterBench (live),routerbench-0003,qa_reasoning,0.0,1,mid-general,0.7,False,True,False,,0.00013,
Aurelio Semantic Router (live),RouterBench (live),routerbench-0004,qa_reasoning,0.5833333333333333,1,mid-general,0.7,False,False,False,,0.0007700000000000001,
Aurelio Semantic Router (live),RouterBench (live),routerbench-0005,qa_reasoning,0.33333333333333337,1,mid-general,0.7,False,True,False,,0.000117,
Aurelio Semantic Router (live),RouterBench (live),routerbench-0006,qa_reasoning,0.6666666666666667,1,mid-general,0.7,False,False,False,,0.000144,
Aurelio Semantic Router (live),RouterBench (live),routerbench-0007,qa_reasoning,0.41666666666666663,1,mid-general,0.7,False,True,False,,0.00074,
Aurelio Semantic Router (live),RouterBench (live),routerbench-0008,qa_reasoning,0.33333333333333337,1,mid-general,0.7,False,True,False,,0.000323,
Aurelio Semantic Router (live),RouterBench (live),routerbench-0009,qa_reasoning,0.33333333333333337,1,mid-general,0.7,False,True,False,,0.000234,
Aurelio Semantic Router (live),RouterBench (live),routerbench-0010,qa_reasoning,0.33333333333333337,1,mid-general,0.7,False,True,False,,0.000237,
Aurelio Semantic Router (live),RouterBench (live),routerbench-0011,qa_reasoning,0.6666666666666667,1,mid-general,0.7,False,False,False,,0.00011300000000000001,
Aurelio Semantic Router (live),RouterBench (live),routerbench-0012,qa_reasoning,0.33333333333333337,1,mid-general,0.7,False,True,False,,9.5e-05,
Aurelio Semantic Router (live),RouterBench (live),routerbench-0013,qa_reasoning,0.33333333333333337,1,mid-general,0.7,False,True,False,,0.000159,
Aurelio Semantic Router (live),RouterBench (live),routerbench-0014,qa_reasoning,0.0,1,mid-general,0.7,False,True,False,,8.499999999999999e-05,
Aurelio Semantic Router (live),RouterBench (live),routerbench-0015,qa_reasoning,0.6666666666666667,1,mid-general,0.7,False,False,False,,8.4e-05,
Aurelio Semantic Router (live),RouterBench (live),routerbench-0016,qa_reasoning,0.33333333333333337,1,mid-general,0.7,False,True,False,,0.00036,
